review_text,rating,category,timestamp
lol Received a damaged Electronics product. Very disappointed.,5,Electronics,2023-04-08
Customer service was definately regarding my Sports & Outdoors complaint.,3,Sports & Outdoors,2022-06-21
I'll definitely buy more Home & Kitchen products from awsome,3,Home & Kitchen,2022-01-04
"Honestly, I've had better Home & Kitchen items before. Not satisfied!",5,Home & Kitchen,2021-11-03
Received a damaged Books product. Very disappointed.,3,Books,2021-10-28
Terrible experience with this Clothing item. It broke after one use.,3,Clothing,2022-01-13
"Terrible experience with this Clothing item. It broke after one use. Furthermore, the packaging was quite interesting and here's why: The item had multiple features I never expected!",5,Clothing,2021-11-23
Received lol qualtiy damaged Books product. Very disappointed. 🚚,5,Books,2021-05-09
Received a damaged Books product. Very disappointed.,1,Books,2023-12-23
"I really love this Books product! The quality is amazing. Furthermore, the packaging was quite interesting and here's why: My friends also tried it and shared similar opinions. My friends awsome tried it and shared similar opinions.",3,Books,2023-02-27
Totally worth the price! My Home & Kitchen item works perfectly.,5,Home & Kitchen,2023-11-18
"Totally worth the price! My Electronics item works perfectly. I imo spent hours testing various features and concluded: Although I liked the overall design, certain aspects could be improved.",2,Electronics,2023-12-02
Customer service was unhelpful regarding my Clothing complaint.,2,Clothing,2022-04-03
This Home & Kitchen item exceeded my expectations! Five stars. 🤑,4,Home & Kitchen,2021-07-15
Shipping was super fast for my Electronics purchase! 😡,4,Electronics,2023-09-08
My Sports & Outdoors order got delayed. Not cool! I have been using it for a couple of weeks now and here’s my detailed feedback: awsome friends also tried it and shared similar opinions.,5,Sports & Outdoors,2022-03-20
"Totally worth the price! My Sports & Outdoors item works perfectly. I spent hours testing various features and concluded: Packaging was done well, preventing any damage during shipping. 👍",1,Sports & Outdoors,2021-06-23
Customer service was unhelpful regarding my Electronics complaint.,5,Electronics,2023-02-04
I really love this Clothing product! The quality is definately,5,Clothing,2023-01-01
Shipping was super fast for my qualtiy btw & Outdoors purchase!,2,Sports & Outdoors,2023-10-02
Totally worth the price! My Home & Kitchen item works perfectly.,5,Home & Kitchen,2021-09-26
"Totally worth the price! My Home & Kitchen item works perfectly. Furthermore, the packaging was quite interesting and teh why: Packaging was done well, preventing any damage during shipping. My friends also tried it and shared similar opinions.",5,Home & Kitchen,2021-04-25
This Electronics item exceeded my expectations! Five stars.,4,Electronics,2021-02-13
Terrible experience with this Home & Kitchen item. It broke after one use.,4,Home & Kitchen,2021-08-20
"I really love this Sports & Outdoors product! teh quality is amazing. Let me explain my imo overall experience in depth: Packaging was done well, preventing any damage during shipping. 😡",2,Sports & Outdoors,2022-08-25
Received a damaged Home & Kitchen product. Very disappointed. I spent hours testing various features qualtiy concluded: The item had multiple features I never expected!,4,Home & Kitchen,2021-03-15
Terrible experience with recieved Electronics item. It broke after one use.,5,Electronics,2021-02-20
Received a damaged Clothing product. Very disappointed.,2,Clothing,2021-09-15
I qualtiy love this Sports & Outdoors product! The quality is amazing. I have been using it for a couple of weeks now and here’s my detailed feedback: The item had multiple features I never expected! 🙄,3,Sports & Outdoors,2022-02-16
I really love this Sports & Outdoors product! The quality is amazing. 👍,4,Sports & Outdoors,2021-04-21
Received a damaged Home & Kitchen product. Very disappointed. 😢,2,Home & Kitchen,2021-07-28
I'll definitely buy more Electronics products from ShopEase.,3,Electronics,2023-10-06
My Clothing order got delayed. Not cool!,5,Clothing,2022-10-13
My Home & Kitchen order got delayed. Not cool! 😡,5,Home & Kitchen,2022-06-21
"Honestly, I've had better Electronics items before. Not definately",5,Electronics,2022-01-09
Customer service was unhelpful regarding my Electronics complaint.,2,Electronics,2021-05-05
I'll definitely buy more Electronics products from ShopEase.,1,Electronics,2021-05-05
"I'll definitely buy more Clothing products from ShopEase. Furthermore, the packaging was quite interesting and here's why: Packaging was done well, preventing any damage during shipping. Packaging was done well, recieved any damage during shipping.",3,Clothing,2021-09-21
"Honestly, I've had better Electronics items before. Not satisfied! Furthermore, the packaging was quite interesting and here's why: The item had multiple features I never expected! Packaging was done well, preventing any damage during shipping.",1,Electronics,2023-06-03
Totally worth the price! My Electronics item works perfectly.,5,Electronics,2022-09-24
I'll definitely buy more recieved products from ShopEase. 😀,5,Electronics,2021-10-21
My Electronics order got delayed. Not cool!,4,Electronics,2023-04-25
My Home & Kitchen order got delayed. Not cool!,3,Home & Kitchen,2021-01-25
I'll definitely buy more Books products from ShopEase. 👍,3,Books,2021-01-22
Totally worth the price! My Electronics item works perfectly.,5,Electronics,2022-06-16
"Honestly, I've had better Clothing items before. Not satisfied! 🔥",2,Clothing,2021-03-17
I'll definitely buy more Clothing products from ShopEase.,1,Clothing,2021-08-20
imo Customer service was unhelpful regarding my Sports & Outdoors complaint.,5,Sports & Outdoors,2022-02-24
Shipping was super fast for my Electronics purchase!,5,Electronics,2021-01-17
Customer service was unhelpful regarding my Home & Kitchen complaint. 👍,1,Home & Kitchen,2021-08-23
This Electronics item exceeded my expectations! Five stars.,3,Electronics,2023-12-16
Shipping was super fast for my Sports & Outdoors purchase! I spent hours testing various features and concluded: My friends also tried it and shared similar opinions. My friends also definately it and shared similar opinions. 😢,5,Sports & Outdoors,2022-04-06
"Honestly, definately had better Clothing items before. Not satisfied! I spent hours testing various features and concluded: Although I liked the overall design, certain aspects could be improved.",3,Clothing,2021-09-06
"Honestly, I've had better Home & Kitchen items before. Not satisfied!",2,Home & Kitchen,2021-12-17
I'll definitely buy more Electronics products teh ShopEase.,5,Electronics,2022-12-16
"This Home & Kitchen item exceeded my expectations! Five stars. Furthermore, the packaging was quite interesting and here's why: Packaging was done well, preventing any damage during shipping.",5,Home & Kitchen,2021-04-21
Terrible qualtiy with this Electronics item. It broke after one use.,3,Electronics,2021-03-06
Shipping was super fast for my Electronics purchase! 🚚,5,Electronics,2023-02-01
I really love this Electronics product! The recieved is amazing.,1,Electronics,2021-01-11
"Terrible experience with this Clothing item. It broke after one use. Furthermore, the packaging was quite interesting and here's why: Although I liked the overall design, certain aspects could be improved. Although I liked the recieved design, certain aspects could be improved. 🙄",2,Clothing,2023-02-24
Terrible experience with this Books item. It broke after one use. Let me explain my overall experience in depth: The item had multiple features I never expected! My friends also tried it and shared similar opinions.,2,Books,2022-04-12
"Honestly, I've had better Home & Kitchen items before. Not satisfied!",4,Home & Kitchen,2023-09-12
My Sports & Outdoors order got delayed. Not cool!,1,Sports & Outdoors,2023-07-21
"Totally worth the price! My Home & Kitchen item works perfectly. Let me explain my overall experience imo in depth: Although I liked the overall design, certain aspects could be improved. Packaging was done well, preventing any damage during shipping.",1,Home & Kitchen,2022-09-26
Received a damaged Clothing product. Very disappointed. 😀,3,Clothing,2022-06-10
This Clothing item exceeded my expectations! Five stars. imo Let me explain my overall experience in depth: The item had multiple features I never expected!,3,Clothing,2021-05-13
Totally worth the price! My Books item awsome perfectly.,4,Books,2023-05-22
Terrible experience with this Clothing item. It broke after one use.,5,Clothing,2023-12-09
I'll definitely buy more qualtiy & Kitchen products from ShopEase.,5,Home & Kitchen,2023-02-25
Terrible experience with this Electronics item. It broke after one use. 😀,5,Electronics,2023-08-02
My Electronics teh got delayed. Not cool!,1,Electronics,2021-09-09
I awsome love this Electronics product! The quality is amazing.,4,Electronics,2021-11-27
Shipping was super fast for my Home & Kitchen purchase!,2,Home & Kitchen,2023-08-01
Totally worth the price! My Electronics item works perfectly.,5,Electronics,2023-06-15
"My Sports & Outdoors order got delayed. Not cool! I have been using it for a couple of weeks now and teh my detailed feedback: Packaging was done well, preventing any damage during shipping.",5,Sports & Outdoors,2021-07-09
definately Electronics order got delayed. Not cool!,3,Electronics,2021-06-14
Totally worth the price! My Sports lol & Outdoors item works perfectly.,5,Sports & Outdoors,2023-12-16
